Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,AvgOrderValue,FirstPurchase,CustomerLifetime,ValuePerDay,AvgTransactionValue,PurchaseFrequency,UniqueProducts
14952.0,60,32,17629.35,3,5,5,13,57.42459283387622,1259854440000000000,736,23.952921195652173,550.9171875,1.3043478260869565,240
14953.0,25,4,1013.77,4,3,3,10,3.914169884169884,1285848960000000000,436,2.3251605504587154,253.4425,0.27522935779816515,202
14954.0,12,2,503.44,5,2,2,9,3.9955555555555557,1262709480000000000,703,0.716130867709815,251.72,0.08534850640113797,111
14955.0,733,1,163.77,1,1,1,3,5.282903225806452,1260185700000000000,733,0.2234242837653479,163.77,0.04092769440654843,30
14956.0,421,1,1325.0,1,1,4,6,331.25,1287074400000000000,421,3.147268408551069,1325.0,0.07125890736342043,4
14957.0,253,2,333.29,2,2,2,6,11.492758620689656,1267786200000000000,645,0.5167286821705427,166.645,0.09302325581395349,27
14958.0,147,6,957.9399999999999,3,4,3,10,13.304722222222221,1259856120000000000,736,1.301548913043478,159.65666666666667,0.24456521739130432,52
14959.0,64,4,695.42,3,3,3,9,11.786779661016949,1297861200000000000,296,2.3493918918918917,173.855,0.4054054054054054,37
14960.0,8,2,221.27,5,2,1,8,8.195185185185185,1308663480000000000,171,1.2939766081871347,110.635,0.3508771929824561,23
14961.0,11,22,16410.15,5,5,5,15,24.492761194029853,1259926320000000000,736,22.29639945652174,745.9159090909092,0.8967391304347826,328
14962.0,271,4,366.91,2,3,2,7,26.207857142857144,1272985020000000000,584,0.6282705479452055,91.7275,0.20547945205479454,14
14963.0,10,12,3164.48,5,5,5,15,6.418823529411765,1278074580000000000,526,6.016121673003802,263.70666666666665,0.6844106463878327,304
14964.0,247,1,206.21,2,1,1,4,15.862307692307693,1302099180000000000,247,0.8348582995951417,206.21,0.12145748987854252,13
14965.0,96,2,599.0,3,2,2,7,7.216867469879518,1315142100000000000,96,6.239583333333333,299.5,0.625,80
14966.0,15,6,1115.8400000000001,5,4,3,12,6.974000000000001,1260884880000000000,724,1.5412154696132598,185.97333333333336,0.24861878453038674,125
14967.0,50,6,1982.6100000000001,4,4,4,12,68.36586206896553,1259849220000000000,736,2.6937635869565217,330.435,0.24456521739130432,22
14968.0,30,2,504.99,4,2,2,8,5.941058823529412,1283866080000000000,458,1.1025982532751093,252.495,0.13100436681222707,83
14969.0,704,1,906.23,1,1,3,5,69.71000000000001,1262695380000000000,704,1.2872585227272728,906.23,0.04261363636363637,13
14970.0,68,12,4919.35,3,5,5,13,43.53407079646018,1266154620000000000,663,7.419834087481147,409.9458333333334,0.5429864253393665,71
14971.0,35,3,1116.57,4,3,3,10,6.9785625,1319722380000000000,43,25.966744186046512,372.19,2.0930232558139537,144
14972.0,128,2,145.07,3,2,1,6,7.2535,1290529020000000000,381,0.38076115485564305,72.535,0.15748031496062992,20
14973.0,107,3,1314.45,3,3,4,10,41.0765625,1303993320000000000,226,5.816150442477876,438.15000000000003,0.39823008849557523,29
14974.0,37,1,114.39,4,1,1,6,5.4471428571428575,1320238860000000000,37,3.0916216216216217,114.39,0.8108108108108107,17
14975.0,57,2,472.39,4,2,2,8,18.168846153846154,1287065460000000000,421,1.1220665083135393,236.195,0.14251781472684086,25
14976.0,57,7,790.86,4,4,3,11,10.984166666666667,1295262540000000000,327,2.418532110091743,112.98,0.6422018348623852,47
14977.0,726,1,31.929999999999996,1,1,1,3,7.982499999999999,1260787020000000000,726,0.04398071625344352,31.929999999999996,0.04132231404958678,4
14978.0,72,10,3142.14,3,5,5,13,10.724027303754266,1272451800000000000,591,5.316649746192893,314.214,0.5076142131979695,175
14979.0,735,1,439.46,1,1,2,4,8.291698113207547,1259931240000000000,735,0.5979047619047618,439.46,0.04081632653061224,42
14980.0,737,1,150.68,1,1,1,3,6.278333333333333,1259762940000000000,737,0.2044504748982361,150.68,0.0407055630936228,24
14981.0,246,2,372.92,2,2,2,6,16.950909090909093,1286881440000000000,424,0.8795283018867925,186.46,0.14150943396226415,20
14982.0,572,1,237.78,1,1,1,3,6.096923076923077,1274025120000000000,572,0.4156993006993007,237.78,0.05244755244755245,39
14983.0,689,1,183.20000000000002,1,1,1,3,6.106666666666667,1263922320000000000,689,0.2658925979680697,183.20000000000002,0.043541364296081284,30
14984.0,19,6,1271.41,5,4,4,13,22.703750000000003,1263216120000000000,697,1.8241176470588236,211.90166666666667,0.2582496413199426,48
14985.0,198,2,296.75,2,2,2,6,3.410919540229885,1292529060000000000,358,0.8289106145251397,148.375,0.16759776536312848,78
14986.0,376,2,566.9,2,2,2,6,5.669,1264348440000000000,684,0.8288011695906432,283.45,0.08771929824561403,87
14987.0,16,8,1713.85,5,4,4,13,100.81470588235294,1259765760000000000,737,2.325440976933514,214.23125,0.3256445047489824,4
14988.0,212,7,2066.6,2,4,4,10,8.46967213114754,1271424840000000000,602,3.432890365448505,295.2285714285714,0.3488372093023256,171
14989.0,662,1,342.4,1,1,2,4,19.022222222222222,1266316800000000000,662,0.5172205438066465,342.4,0.045317220543806644,18
14990.0,612,2,305.42,1,2,2,5,7.102790697674419,1260365460000000000,730,0.4183835616438356,152.71,0.08219178082191782,41
14991.0,430,1,314.67,1,1,2,4,14.984285714285715,1286283660000000000,430,0.7317906976744186,314.67,0.06976744186046512,21
14992.0,442,1,210.5,1,1,1,3,7.796296296296297,1285264080000000000,442,0.4762443438914027,210.5,0.06787330316742082,27
14993.0,564,1,36.13,1,1,1,3,3.6130000000000004,1274791620000000000,564,0.06406028368794327,36.13,0.05319148936170213,9
14994.0,382,5,960.63,2,4,3,9,3.0988064516129032,1269612960000000000,623,1.5419422150882824,192.126,0.24077046548956663,233
14995.0,39,2,233.23000000000002,4,2,1,7,3.82344262295082,1299244440000000000,280,0.8329642857142858,116.61500000000001,0.21428571428571427,53
14996.0,481,2,442.28999999999996,1,2,2,5,10.787560975609756,1281879660000000000,481,0.9195218295218295,221.14499999999998,0.12474012474012473,37
14997.0,46,4,776.5999999999999,4,3,3,10,20.436842105263157,1266840660000000000,656,1.183841463414634,194.14999999999998,0.18292682926829268,36
14998.0,170,4,770.73,3,3,3,9,6.068740157480315,1271174820000000000,605,1.2739338842975207,192.6825,0.1983471074380165,111
14999.0,593,1,129.48000000000002,1,1,1,3,14.386666666666668,1272278820000000000,593,0.21834738617200677,129.48000000000002,0.050590219224283306,9
15000.0,48,1,490.52,4,1,2,7,6.37038961038961,1319370120000000000,48,10.219166666666666,490.52,0.625,76
15001.0,394,2,230.85999999999999,2,2,1,5,4.275185185185185,1289395860000000000,394,0.5859390862944162,115.42999999999999,0.15228426395939088,44
15002.0,116,9,4817.28,3,5,5,13,13.019675675675675,1263296400000000000,697,6.9114490674318505,535.2533333333333,0.3873744619799139,220
15003.0,473,6,1060.7,1,4,3,8,3.0392550143266477,1264511040000000000,682,1.5552785923753667,176.78333333333333,0.26392961876832843,253
15004.0,147,1,1246.32,3,1,3,7,7.888101265822784,1310738700000000000,147,8.478367346938775,1246.32,0.2040816326530612,154
15005.0,16,56,14106.2,5,5,5,15,5.748247758761207,1259677140000000000,738,19.11409214092141,251.89642857142857,2.2764227642276422,591
15006.0,51,2,825.14,4,2,3,9,3.986183574879227,1284296580000000000,453,1.8215011037527593,412.57,0.13245033112582782,165
15007.0,159,1,156.91,3,1,1,5,13.075833333333334,1309708800000000000,159,0.9868553459119497,156.91,0.18867924528301888,12
15008.0,480,2,360.0,1,2,2,5,30.0,1268392380000000000,638,0.5642633228840125,180.0,0.09404388714733543,6
15009.0,12,3,1261.78,5,3,4,12,6.932857142857142,1321292400000000000,25,50.471199999999996,420.5933333333333,3.5999999999999996,148
15010.0,36,1,308.94,4,1,2,7,15.447,1320410520000000000,36,8.581666666666667,308.94,0.8333333333333334,20
15011.0,396,2,416.6,2,2,2,6,20.830000000000002,1287489900000000000,417,0.9990407673860912,208.3,0.14388489208633093,17
15012.0,54,3,860.62,4,3,3,10,3.374980392156863,1273664940000000000,577,1.4915424610051993,286.87333333333333,0.1559792027729636,165
15013.0,488,10,1641.3,1,5,4,10,4.623380281690141,1264940100000000000,678,2.420796460176991,164.13,0.44247787610619466,177
15014.0,43,2,260.17,4,2,1,7,7.433428571428572,1308253200000000000,176,1.4782386363636364,130.085,0.34090909090909094,29
15015.0,501,13,2365.02,1,5,4,10,7.989932432432433,1260801960000000000,725,3.262096551724138,181.92461538461538,0.5379310344827586,158
15016.0,173,5,630.3,3,4,3,10,5.83611111111111,1276520760000000000,543,1.1607734806629832,126.05999999999999,0.2762430939226519,93
15017.0,34,1,125.58,4,1,1,6,6.279,1320575580000000000,34,3.6935294117647057,125.58,0.8823529411764706,20
15018.0,39,3,607.46,4,3,2,9,16.87388888888889,1291718820000000000,368,1.6507065217391306,202.48666666666668,0.24456521739130432,30
15019.0,267,1,266.0,2,1,1,4,3.8,1300451700000000000,267,0.9962546816479401,266.0,0.11235955056179775,64
15020.0,379,1,203.42,2,1,1,4,7.265,1290691740000000000,379,0.5367282321899736,203.42,0.079155672823219,27
15021.0,9,12,2783.83,5,5,4,14,3.877200557103064,1280421300000000000,498,5.590020080321285,231.98583333333332,0.7228915662650601,355
15022.0,12,5,1186.09,5,4,3,12,7.701883116883116,1264953720000000000,677,1.7519793205317575,237.218,0.22156573116691286,115
15023.0,3,20,12170.68,5,5,5,15,11.990817733990148,1265211900000000000,674,18.057388724035608,608.534,0.8902077151335313,486
15024.0,10,16,4075.51,5,5,5,15,10.985202156334232,1286813640000000000,424,9.612051886792454,254.719375,1.1320754716981132,168
15025.0,33,2,1013.09,4,2,3,9,6.938972602739726,1274362080000000000,568,1.7836091549295776,506.545,0.1056338028169014,132
15026.0,80,5,1061.61,3,4,3,10,7.582928571428571,1284731520000000000,448,2.369665178571428,212.32199999999997,0.33482142857142855,109
15027.0,31,10,3195.6,4,5,5,14,35.11648351648351,1269527940000000000,624,5.121153846153846,319.56,0.4807692307692307,69
15028.0,8,6,1157.71,5,4,3,12,9.728655462184875,1289399520000000000,394,2.9383502538071067,192.95166666666668,0.4568527918781726,65
15029.0,620,1,365.1,1,1,2,4,36.510000000000005,1269951360000000000,620,0.5888709677419355,365.1,0.04838709677419355,10
15030.0,72,8,1979.91,3,4,4,11,59.99727272727273,1267722600000000000,645,3.0696279069767445,247.48875,0.37209302325581395,25
15031.0,4,14,3156.58,5,5,5,15,7.7940246913580244,1260279480000000000,731,4.318166894664842,225.47,0.5745554035567715,237
15032.0,256,8,13780.65,2,4,5,11,110.2452,1260458820000000000,729,18.90349794238683,1722.58125,0.3292181069958848,39
15033.0,5,10,2586.67,5,5,4,14,5.071901960784314,1295011680000000000,329,7.8622188449848025,258.66700000000003,0.9118541033434651,315
15034.0,16,14,8313.4,5,5,5,15,10.881413612565444,1273584600000000000,577,14.40797227036395,593.8142857142857,0.7279029462738301,416
15035.0,90,1,252.73000000000002,3,1,1,5,9.36037037037037,1315739280000000000,90,2.8081111111111112,252.73000000000002,0.3333333333333333,26
15036.0,72,3,465.55,3,3,2,8,3.665748031496063,1307967540000000000,180,2.586388888888889,155.18333333333334,0.5,107
15037.0,376,2,402.51,2,2,2,6,8.385625,1290946440000000000,377,1.0676657824933686,201.255,0.15915119363395225,40
15038.0,59,9,1309.86,4,5,4,13,4.612183098591549,1286721300000000000,425,3.0820235294117646,145.54,0.6352941176470589,190
15039.0,10,93,40031.43,5,5,5,15,14.337904727793696,1260445140000000000,730,54.837575342465755,430.44548387096773,3.8219178082191783,562
15040.0,542,1,7.49,1,1,1,3,7.49,1276688400000000000,542,0.01381918819188192,7.49,0.055350553505535055,1
15041.0,170,2,294.02,3,2,2,7,2.7478504672897195,1285074960000000000,444,0.6622072072072072,147.01,0.13513513513513511,98
15042.0,199,2,315.45,2,2,2,6,35.05,1272031260000000000,595,0.5301680672268907,157.725,0.10084033613445378,9
15043.0,31,6,2873.7999999999997,4,4,4,12,55.26538461538461,1277394600000000000,533,5.391744840525328,478.96666666666664,0.3377110694183865,39
15044.0,19,35,16204.33,5,5,5,15,17.709650273224042,1260976380000000000,723,22.41262793914246,462.98085714285713,1.4522821576763485,344
15045.0,152,2,735.66,3,2,3,8,61.305,1301226240000000000,258,2.851395348837209,367.83,0.23255813953488372,11
15046.0,9,25,7812.389999999999,5,5,5,15,19.24233990147783,1263479340000000000,694,11.257046109510085,312.49559999999997,1.080691642651297,248
15047.0,270,1,343.62,2,1,2,5,15.61909090909091,1300186140000000000,270,1.2726666666666666,343.62,0.1111111111111111,22
15048.0,65,4,482.75,3,3,2,8,4.022916666666666,1291637700000000000,369,1.3082655826558265,120.6875,0.3252032520325203,86
15049.0,274,1,121.17000000000002,2,1,1,4,40.39000000000001,1299845580000000000,274,0.44222627737226283,121.17000000000002,0.10948905109489052,3
15050.0,25,5,4193.79,4,4,5,13,26.88326923076923,1281960000000000000,481,8.718898128898129,838.758,0.3118503118503118,116
15051.0,23,9,3935.16,4,5,5,14,13.56951724137931,1259674140000000000,738,5.332195121951219,437.24,0.36585365853658536,226
15052.0,319,1,215.78,2,1,1,4,7.192666666666667,1295884320000000000,319,0.6764263322884012,215.78,0.09404388714733543,27
15053.0,5,3,697.79,5,3,3,11,9.828028169014084,1299153960000000000,282,2.474432624113475,232.59666666666666,0.3191489361702127,49
15054.0,12,2,302.1,5,2,2,9,2.6500000000000004,1319985180000000000,40,7.5525,151.05,1.5,105
15055.0,475,3,560.07,1,3,2,6,6.589058823529412,1260978480000000000,723,0.7746473029045644,186.69000000000003,0.12448132780082986,77
15056.0,520,1,133.45,1,1,1,3,19.064285714285713,1278518280000000000,520,0.25663461538461535,133.45,0.057692307692307696,6
15057.0,275,5,3255.96,2,4,5,11,46.513714285714286,1260026820000000000,734,4.43591280653951,651.192,0.20435967302452318,62
15058.0,25,16,3410.03,4,5,5,14,9.551904761904762,1267020420000000000,653,5.222098009188362,213.126875,0.7350689127105666,232
15059.0,41,19,3523.57,4,5,5,14,5.921966386554622,1260101820000000000,734,4.800504087193461,185.45105263157896,0.776566757493188,308
15060.0,8,4,303.09,5,3,2,10,2.504876033057851,1322661780000000000,9,33.67666666666666,75.7725,13.333333333333334,81
15061.0,4,127,137818.52,5,5,5,15,139.6337588652482,1259669880000000000,739,186.49326116373476,1085.1851968503936,5.155615696887686,131
15062.0,71,8,2585.62,3,4,4,11,16.26176100628931,1270741260000000000,610,4.23872131147541,323.2025,0.3934426229508197,98
15063.0,213,1,370.79999999999995,2,1,2,5,74.16,1305033900000000000,213,1.740845070422535,370.79999999999995,0.14084507042253522,5
15064.0,410,4,1254.41,2,3,4,9,15.486543209876544,1261498620000000000,717,1.7495258019525803,313.6025,0.1673640167364017,75
15065.0,38,5,3326.86,4,4,5,13,20.04132530120482,1287997980000000000,411,8.094549878345498,665.3720000000001,0.36496350364963503,156
15066.0,53,1,893.59,4,1,3,8,21.275952380952383,1318857900000000000,53,16.860188679245283,893.59,0.5660377358490566,42
15067.0,78,5,3877.88,3,4,5,12,21.785842696629214,1271001240000000000,607,6.388599670510708,775.576,0.2471169686985173,170
15068.0,46,4,1176.85,4,3,3,10,5.325113122171945,1269782280000000000,621,1.895088566827697,294.2125,0.1932367149758454,178
15069.0,179,1,1109.53,3,1,3,7,15.850428571428571,1307974560000000000,179,6.1984916201117315,1109.53,0.16759776536312848,70
15070.0,373,3,843.25,2,3,3,8,25.553030303030305,1260884940000000000,724,1.1647099447513811,281.0833333333333,0.12430939226519337,26
15071.0,94,4,1455.56,3,3,4,10,26.954814814814814,1274186700000000000,571,2.549141856392294,363.89,0.21015761821366022,41
15072.0,479,1,187.51999999999998,1,1,1,3,14.424615384615382,1282059960000000000,479,0.391482254697286,187.51999999999998,0.06263048016701461,13
15073.0,10,8,2788.02,5,4,4,13,17.534716981132075,1264582080000000000,682,4.088005865102639,348.5025,0.3519061583577712,115
15074.0,105,3,1566.33,3,3,4,10,21.45657534246575,1283082420000000000,468,3.346858974358974,522.11,0.19230769230769232,63
15075.0,78,1,773.03,3,1,3,7,28.63074074074074,1316780820000000000,78,9.910641025641025,773.03,0.3846153846153846,27
15076.0,173,3,1447.74,3,3,4,10,18.09675,1278339060000000000,522,2.773448275862069,482.58,0.1724137931034483,68
15077.0,495,2,2428.08,1,2,4,7,75.8775,1260378600000000000,730,3.32613698630137,1214.04,0.08219178082191782,28
15078.0,7,53,17761.88,5,5,5,15,22.398335435056747,1259928180000000000,736,24.132989130434783,335.12981132075475,2.1603260869565215,118
15079.0,213,11,3767.35,2,5,5,12,25.981724137931035,1260271320000000000,732,5.146653005464481,342.48636363636365,0.45081967213114754,119
15080.0,428,2,546.25,1,2,2,5,17.620967741935484,1280138580000000000,502,1.0881474103585658,273.125,0.1195219123505976,31
15081.0,22,12,1965.72,4,5,4,13,18.034128440366974,1277202300000000000,536,3.6673880597014925,163.81,0.6716417910447761,75
15082.0,669,1,93.35000000000001,1,1,1,3,15.558333333333335,1265710980000000000,669,0.13953662182361734,93.35000000000001,0.04484304932735426,6
15083.0,257,1,88.2,2,1,1,4,17.64,1301314680000000000,257,0.3431906614785992,88.2,0.11673151750972763,5
15084.0,380,2,965.2,2,2,3,7,31.135483870967743,1267699500000000000,646,1.4941176470588236,482.6,0.09287925696594426,31
15085.0,730,1,347.54,1,1,2,4,38.61555555555556,1260445620000000000,730,0.47608219178082195,347.54,0.04109589041095891,9
15086.0,565,2,218.53,1,2,1,4,19.866363636363637,1269438960000000000,625,0.349648,109.265,0.096,10
15087.0,282,1,306.94,2,1,2,5,20.462666666666667,1299148440000000000,282,1.0884397163120567,306.94,0.10638297872340426,15
15088.0,21,2,1160.07,4,2,3,9,20.352105263157895,1317650700000000000,67,17.314477611940298,580.035,0.8955223880597015,53
15089.0,10,6,2420.84,5,4,4,13,16.69544827586207,1312380840000000000,128,18.9128125,403.47333333333336,1.40625,139
15090.0,308,1,381.32,2,1,2,5,16.57913043478261,1296828180000000000,308,1.238051948051948,381.32,0.0974025974025974,23
15091.0,68,3,1046.6100000000001,3,3,3,9,18.36157894736842,1265197560000000000,675,1.5505333333333335,348.87000000000006,0.13333333333333333,55
15092.0,215,3,776.46,2,3,3,8,17.25466666666667,1283517180000000000,463,1.6770194384449244,258.82,0.19438444924406048,39
15093.0,18,23,14326.11,5,5,5,15,43.15093373493976,1260276360000000000,732,19.571188524590166,622.8743478260869,0.9426229508196722,104
15094.0,463,2,83.0,1,2,1,4,16.6,1267793760000000000,644,0.12888198757763975,41.5,0.09316770186335405,4
15095.0,104,10,3141.64,3,5,5,13,25.335806451612903,1264066620000000000,688,4.566337209302326,314.164,0.436046511627907,90
15096.0,43,1,219.39000000000001,4,1,1,6,19.944545454545455,1319797620000000000,43,5.102093023255814,219.39000000000001,0.6976744186046512,11
15097.0,4,3,908.35,5,3,3,11,13.762878787878789,1273069320000000000,583,1.5580617495711835,302.78333333333336,0.15437392795883362,59
15098.0,182,3,39916.5,3,3,5,11,13305.5,1307719320000000000,182,219.32142857142858,13305.5,0.4945054945054945,1
15099.0,84,1,410.48,3,1,2,6,17.84695652173913,1316178780000000000,84,4.886666666666667,410.48,0.35714285714285715,23
15100.0,334,7,2894.7,2,4,4,10,160.81666666666666,1262874780000000000,701,4.129386590584878,413.5285714285714,0.29957203994293863,11
15101.0,9,6,1477.94,5,4,4,13,25.481724137931035,1272466800000000000,590,2.5049830508474575,246.32333333333335,0.30508474576271183,52
15102.0,531,2,554.67,1,2,2,5,20.543333333333333,1276251360000000000,547,1.0140219378427786,277.335,0.10968921389396709,26
15103.0,31,2,703.36,4,2,3,9,20.096,1316008440000000000,86,8.178604651162791,351.68,0.6976744186046512,35
15104.0,197,2,1027.44,2,2,3,7,14.890434782608697,1299075360000000000,282,3.6434042553191492,513.72,0.2127659574468085,66
15105.0,18,9,3094.91,5,5,5,15,20.496092715231786,1269346680000000000,627,4.936060606060606,343.87888888888887,0.430622009569378,129
15106.0,18,5,1422.52,5,4,4,13,14.2252,1300193520000000000,269,5.28817843866171,284.504,0.5576208178438662,90
15107.0,311,9,940.35,2,5,3,10,20.00744680851064,1284461220000000000,452,2.080420353982301,104.48333333333333,0.5973451327433629,32
15108.0,142,4,1300.25,3,3,4,10,21.670833333333334,1303815240000000000,228,5.702850877192983,325.0625,0.5263157894736842,50
15109.0,246,3,983.1,2,3,3,8,20.48125,1259929980000000000,736,1.335733695652174,327.7,0.12228260869565216,46
15110.0,24,6,1505.8500000000001,4,4,4,12,28.4122641509434,1281541740000000000,485,3.1048453608247426,250.97500000000002,0.37113402061855666,23
15111.0,29,5,2730.87,4,4,4,12,18.08523178807947,1272287520000000000,592,4.612956081081081,546.174,0.25337837837837834,109
15112.0,611,1,209.4,1,1,1,3,29.914285714285715,1270649820000000000,611,0.34271685761047466,209.4,0.049099836333878884,7
15113.0,10,3,3609.33,5,3,5,13,36.0933,1318778820000000000,54,66.83944444444444,1203.11,1.6666666666666665,77
15114.0,30,12,3400.12,4,5,5,14,14.7191341991342,1287074640000000000,421,8.076294536817102,283.3433333333333,0.8551068883610451,151
15115.0,18,2,531.85,5,2,2,9,15.195714285714287,1260184800000000000,733,0.7255798090040928,265.925,0.08185538881309685,35
15116.0,18,4,1352.75,5,3,4,12,30.06111111111111,1305795000000000000,205,6.598780487804878,338.1875,0.5853658536585367,37
15117.0,15,8,2485.9700000000003,5,4,4,13,18.976870229007634,1268660340000000000,634,3.9210883280757103,310.74625000000003,0.37854889589905366,89
15118.0,134,1,244.8,3,1,1,5,244.8,1311864840000000000,134,1.826865671641791,244.8,0.22388059701492538,1
15119.0,246,1,266.4,2,1,1,4,19.02857142857143,1302253680000000000,246,1.0829268292682925,266.4,0.12195121951219513,14
15120.0,134,1,358.82,3,1,2,6,17.086666666666666,1311932880000000000,134,2.6777611940298507,358.82,0.22388059701492538,21
15121.0,50,2,457.72,4,2,2,8,16.34714285714286,1298551260000000000,289,1.5838062283737024,228.86,0.20761245674740486,28
15122.0,114,11,4497.47,3,5,5,13,19.725745614035088,1269957900000000000,619,7.265702746365106,408.8609090909091,0.5331179321486268,155
15123.0,7,5,4656.17,5,4,5,14,25.443551912568307,1268732940000000000,634,7.344116719242902,931.234,0.23659305993690852,149
15124.0,23,4,450.82,4,3,2,9,14.54258064516129,1267181340000000000,652,0.6914417177914111,112.705,0.18404907975460122,30
15125.0,25,24,17024.87,4,5,5,14,70.93695833333332,1270042140000000000,618,27.548333333333332,709.3695833333333,1.1650485436893203,151
15126.0,537,2,449.49,1,2,2,5,17.9796,1264093740000000000,687,0.6542794759825328,224.745,0.08733624454148473,25
15127.0,66,2,711.5,3,2,3,8,25.410714285714285,1278583620000000000,520,1.3682692307692308,355.75,0.11538461538461539,27
15128.0,60,5,1783.68,3,4,4,11,14.501463414634147,1286297160000000000,430,4.148093023255814,356.736,0.3488372093023256,87
15129.0,50,23,6860.18,4,5,5,14,33.14096618357488,1270746900000000000,610,11.246196721311476,298.2686956521739,1.1311475409836067,86
15130.0,170,1,330.11,3,1,2,6,15.005,1308824100000000000,170,1.9418235294117647,330.11,0.1764705882352941,22
15131.0,395,1,80.28,2,1,1,4,11.468571428571428,1289390820000000000,395,0.20324050632911392,80.28,0.0759493670886076,7
15132.0,18,5,977.9300000000001,5,4,3,12,18.806346153846157,1300795320000000000,263,3.718365019011407,195.586,0.5703422053231939,49
15133.0,128,5,1806.9,3,4,4,11,36.875510204081635,1278505860000000000,521,3.4681381957773514,361.38,0.28790786948176583,45
15134.0,15,10,1596.29,5,5,4,14,18.779882352941176,1286973840000000000,423,3.7737352245862885,159.629,0.7092198581560284,47
15135.0,239,2,305.68,2,2,2,6,15.284,1275399180000000000,556,0.5497841726618705,152.84,0.1079136690647482,17
15136.0,3,4,1286.7,5,3,4,12,18.92205882352941,1315152300000000000,96,13.403125000000001,321.675,1.25,61
15137.0,521,2,823.4,1,2,3,6,24.21764705882353,1264693500000000000,680,1.2108823529411765,411.7,0.08823529411764705,34
15138.0,394,1,502.52,2,1,2,5,16.210322580645162,1289466960000000000,394,1.2754314720812183,502.52,0.07614213197969544,31
15139.0,240,2,178.96,2,2,1,5,13.766153846153847,1294404240000000000,337,0.5310385756676558,89.48,0.17804154302670624,13
15140.0,52,8,3243.69,4,4,5,13,28.96151785714286,1285247220000000000,442,7.3386651583710405,405.46125,0.5429864253393666,103
15141.0,458,7,1388.47,1,4,4,9,17.355875,1269791880000000000,621,2.2358615136876008,198.35285714285715,0.33816425120772947,44
15142.0,46,6,2619.92,4,4,4,12,18.450140845070422,1280221500000000000,501,5.22938123752495,436.65333333333336,0.3592814371257485,115
15143.0,226,2,563.63,2,2,2,6,18.181612903225805,1286114280000000000,432,1.304699074074074,281.815,0.1388888888888889,27
15144.0,8,29,12160.31,5,5,5,15,34.84329512893983,1260704100000000000,727,16.726698762035763,419.3210344827586,1.1966987620357634,199
15145.0,4,4,1194.73,5,3,3,11,17.83179104477612,1302016800000000000,248,4.817459677419355,298.6825,0.48387096774193544,54
15146.0,165,2,1327.16,3,2,4,9,14.584175824175825,1298293620000000000,291,4.560687285223368,663.58,0.2061855670103093,90
15147.0,240,1,623.5,2,1,3,6,22.267857142857142,1302710220000000000,240,2.597916666666667,623.5,0.125,28
15148.0,11,1,301.29,5,1,2,8,15.0645,1322554860000000000,11,27.39,301.29,2.7272727272727275,20
15149.0,134,5,1554.6100000000001,3,4,4,11,22.53057971014493,1267355580000000000,650,2.3917076923076923,310.922,0.23076923076923075,62
15150.0,17,13,9001.08,5,5,5,15,15.654052173913044,1276516860000000000,544,16.54610294117647,692.3907692307693,0.7169117647058824,495
15151.0,423,2,2085.61,1,2,4,7,36.58964912280702,1279455540000000000,510,4.0894313725490194,1042.805,0.11764705882352941,56
15152.0,10,14,5263.83,5,5,5,15,17.5461,1262877300000000000,701,7.509029957203994,375.98785714285714,0.5991440798858773,214
15153.0,31,1,329.25,4,1,2,7,14.965909090909092,1320772140000000000,31,10.620967741935484,329.25,0.9677419354838709,22
15154.0,75,3,1388.41,3,3,4,10,7.385159574468085,1282153260000000000,478,2.904623430962343,462.80333333333334,0.18828451882845187,166
15155.0,383,1,383.96999999999997,2,1,2,5,15.99875,1290344340000000000,383,1.002532637075718,383.96999999999997,0.07832898172323759,24
15156.0,1,3,961.49,5,3,3,11,17.481636363636365,1320583260000000000,34,28.279117647058825,320.49666666666667,2.6470588235294117,51
15157.0,4,5,2654.11,5,4,4,13,17.46125,1260456240000000000,729,3.6407544581618656,530.822,0.205761316872428,152
15158.0,45,2,606.02,4,2,2,8,55.092727272727274,1288791960000000000,401,1.5112718204488778,303.01,0.14962593516209477,11
15159.0,2,34,22116.73,5,5,5,15,27.304604938271606,1286184660000000000,432,51.19613425925926,650.4920588235294,2.361111111111111,413
15160.0,357,4,589.27,2,3,2,7,25.620434782608694,1287069960000000000,421,1.399691211401425,147.3175,0.2850356294536817,17
15161.0,388,1,119.92,2,1,1,4,3.633939393939394,1289923680000000000,388,0.30907216494845363,119.92,0.07731958762886598,33
15162.0,731,1,312.9,1,1,2,4,26.075,1260278040000000000,731,0.4280437756497948,312.9,0.04103967168262654,12
15163.0,18,2,304.47,5,2,2,9,10.49896551724138,1306855320000000000,192,1.5857812500000001,152.235,0.3125,29
15164.0,69,9,2068.92,3,5,4,12,5.731080332409973,1263821640000000000,690,2.9984347826086957,229.88,0.391304347826087,243
15165.0,373,1,975.5,2,1,3,6,18.064814814814813,1291212180000000000,373,2.6152815013404824,975.5,0.08042895442359249,27
15166.0,468,1,167.16,1,1,1,3,13.93,1283085060000000000,468,0.35717948717948717,167.16,0.06410256410256411,12
15167.0,321,5,1659.67,2,4,4,10,5.3024600638977635,1265292780000000000,673,2.4660772659732544,331.934,0.22288261515601782,262
15168.0,26,1,106.56,4,1,1,6,21.312,1321269960000000000,26,4.098461538461539,106.56,1.1538461538461537,5
